"idx"	"value"	"predict"	"group"
"251"	"chr2|-|d|ENSG00000115084|113723103|SRR14638435"	-0.157478395061728	-0.282453536987305	"down"
"252"	"chr2|-|d|ENSG00000115084|113743712|SRR14638435"	-0.179435540069686	-0.280143946409225	"down"
"253"	"chr2|-|d|ENSG00000115084|113746276|SRR14638435"	-0.158723333333333	-0.223961770534515	"down"
"254"	"chr2|-|d|ENSG00000115084|113750424|SRR14638435"	-0.171441379310345	-0.246107161045074	"down"
"255"	"chr2|-|d|ENSG00000115084|113755453|SRR14638435"	-0.194526143790849	-0.253323018550873	"down"
"256"	"chr2|-|d|ENSG00000115084|113756369|SRR14638435"	-0.226510204081632	-0.273365318775177	"down"
"257"	"chr2|+|d|ENSG00000115762|131140275|SRR14638435"	-0.154219941348974	-0.243095368146896	"down"
"258"	"chr2|-|d|ENSG00000196504|152679351|SRR14638435"	-0.15908282208589	-0.181943386793137	"down"
"259"	"chr2|+|d|ENSG00000077380|171687873|SRR14638435"	0.181435356200528	-0.0108957663178443	"up"
"260"	"chr2|-|d|ENSG00000138430|174123179|SRR14638435"	-0.169424657534246	-0.302156865596771	"down"
"261"	"chr2|-|d|ENSG00000138430|174141824|SRR14638435"	-0.150510810810811	-0.219424545764923	"down"
"262"	"chr2|-|d|ENSG00000116044|177264531|SRR14638435"	-0.184990033222591	-0.0962802693247795	"down"
"263"	"chr2|+|d|ENSG00000115419|190910321|SRR14638435"	-0.180982808022922	-0.22935751080513	"down"
"264"	"chr2|+|d|ENSG00000196141|200416428|SRR14638435"	-0.153933121019108	-0.163629591464996	"down"
"265"	"chr2|-|d|ENSG00000023228|206126538|SRR14638435"	-0.187882681564246	-0.12165480107069	"down"
"266"	"chr2|-|d|ENSG00000023228|206141940|SRR14638435"	-0.170230769230769	-0.0552205964922905	"down"
"267"	"chr2|-|d|ENSG00000023228|206142685|SRR14638435"	-0.204465317919075	-0.128925174474716	"down"
"268"	"chr2|-|d|ENSG00000023228|206144017|SRR14638435"	-0.175441260744986	-0.17756924033165	"down"
"269"	"chr2|-|d|ENSG00000023228|206144891|SRR14638435"	-0.165705056179775	-0.150507181882858	"down"
"270"	"chr2|-|d|ENSG00000023228|206147752|SRR14638435"	-0.202553977272727	-0.117686830461025	"down"
"271"	"chr2|-|d|ENSG00000023228|206149019|SRR14638435"	-0.192401812688822	-0.187863677740097	"down"
"272"	"chr2|-|d|ENSG00000115414|215372108|SRR14638435"	-0.207735735735736	-0.198161363601684	"down"
"273"	"chr2|-|d|ENSG00000079308|217943864|SRR14638435"	-0.178939130434783	-0.0774403139948844	"down"
"274"	"chr2|+|d|ENSG00000144591|219505555|SRR14638435"	-0.154945859872611	-0.216229408979416	"down"
"275"	"chr2|-|d|ENSG00000153827|229860405|SRR14638435"	0.186558208955224	-0.0468296483159065	"up"
"276"	"chr2|-|d|ENSG00000163359|237359361|SRR14638435"	-0.182796116504854	-0.272171348333359	"down"
"277"	"chr2|-|d|ENSG00000163359|237378635|SRR14638435"	-0.301578947368421	-0.386053115129471	"down"
"278"	"chr2|-|d|ENSG00000163359|237387581|SRR14638435"	-0.267723076923077	-0.198013514280319	"down"
"279"	"chr2|-|d|ENSG00000130414|240014738|SRR14638435"	-0.1779375	-0.250108391046524	"down"
"280"	"chr2|-|d|ENSG00000115677|241272760|SRR14638435"	-0.167125683060109	-0.125682115554809	"down"
"281"	"chr2|+|d|ENSG00000168385|241315982|SRR14638435"	-0.175511811023622	-0.254302382469177	"down"
"282"	"chr2|-|d|ENSG00000115694|241500172|SRR14638435"	-0.216088541666667	-0.191908657550812	"down"
"283"	"chr3|-|d|ENSG00000144711|12902772|SRR14638435"	0.164305194805195	0.14992955327034	"up"
"284"	"chr3|-|d|ENSG00000077097|25624681|SRR14638435"	-0.162467455621302	-0.166561335325241	"down"
"285"	"chr3|-|d|ENSG00000077097|25626771|SRR14638435"	-0.201700598802395	-0.215080976486206	"down"
"286"	"chr3|-|d|ENSG00000077097|25637214|SRR14638435"	-0.165699690402477	-0.182638972997665	"down"
"287"	"chr3|-|d|ENSG00000170266|33065462|SRR14638435"	-0.227043165467626	-0.279673457145691	"down"
"288"	"chr3|+|d|ENSG00000188846|40457474|SRR14638435"	0.4145698005698	0.386956483125687	"up"
"289"	"chr3|-|d|ENSG00000173473|47772816|SRR14638435"	-0.165902097902098	-0.218520581722259	"down"
"290"	"chr3|-|d|ENSG00000047849|47869213|SRR14638435"	-0.158170157068063	-0.26864156126976	"down"
"291"	"chr3|-|d|ENSG00000047849|48088772|SRR14638435"	-0.30290625	-0.419542580842972	"down"
"292"	"chr3|-|d|ENSG00000164045|48159343|SRR14638435"	-0.570618556701031	-0.526577830314636	"down"
"293"	"chr3|-|d|ENSG00000164045|48164306|SRR14638435"	-0.609830687830688	-0.600086987018585	"down"
"294"	"chr3|-|d|ENSG00000164045|48167845|SRR14638435"	-0.583568047337278	-0.594050705432892	"down"
"295"	"chr3|-|d|ENSG00000164045|48174283|SRR14638435"	-0.540261363636364	-0.586447417736053	"down"
"296"	"chr3|-|d|ENSG00000164045|48177370|SRR14638435"	-0.588707602339181	-0.5335573554039	"down"
"297"	"chr3|-|d|ENSG00000164045|48177853|SRR14638435"	-0.622515923566879	-0.579059541225433	"down"
"298"	"chr3|-|d|ENSG00000164045|48180720|SRR14638435"	-0.551071856287425	-0.525736093521118	"down"
"299"	"chr3|-|d|ENSG00000164045|48182928|SRR14638435"	-0.487176829268293	-0.460242420434952	"down"
"300"	"chr3|-|d|ENSG00000164045|48183799|SRR14638435"	-0.542890322580645	-0.51831328868866	"down"
"301"	"chr3|-|d|ENSG00000164045|48184652|SRR14638435"	-0.541456375838926	-0.496843725442886	"down"
"302"	"chr3|-|d|ENSG00000164045|48186702|SRR14638435"	-0.531539473684211	-0.518232822418213	"down"
"303"	"chr3|-|d|ENSG00000164054|48473009|SRR14638435"	-0.161808398950131	-0.328367739915848	"down"
"304"	"chr3|-|d|ENSG00000213672|48681286|SRR14638435"	0.178910714285714	-0.198548436164856	"up"
"305"	"chr3|-|d|ENSG00000290315|49076708|SRR14638435"	-0.187645061728395	-0.145812064409256	"down"
"306"	"chr3|-|d|ENSG00000172037|49125005|SRR14638435"	-0.153858108108108	-0.189963907003403	"down"
"307"	"chr3|+|d|ENSG00000164062|49674621|SRR14638435"	-0.16854054054054	-0.0772689133882522	"down"
"308"	"chr3|+|d|ENSG00000164062|49676219|SRR14638435"	-0.273313559322034	-0.190547287464142	"down"
"309"	"chr3|+|d|ENSG00000003756|50109688|SRR14638435"	-0.171416430594901	-0.0862596407532692	"down"
"310"	"chr3|-|d|ENSG00000214706|50290387|SRR14638435"	-0.191934782608696	-0.227435290813446	"down"
"311"	"chr3|-|d|ENSG00000214706|50290559|SRR14638435"	-0.163941747572816	-0.0997942984104156	"down"
"312"	"chr3|+|d|ENSG00000010322|52471977|SRR14638435"	-0.190383838383838	-0.285620242357254	"down"
"313"	"chr3|+|d|ENSG00000010322|52472398|SRR14638435"	-0.165174377224199	-0.338892608880997	"down"
"314"	"chr3|+|d|ENSG00000010322|52480295|SRR14638435"	-0.162713793103448	-0.298534423112869	"down"
"315"	"chr3|+|d|ENSG00000010322|52490231|SRR14638435"	-0.157648148148148	-0.287902683019638	"down"
"316"	"chr3|-|d|ENSG00000144744|69075429|SRR14638435"	-0.270214057507987	-0.265562534332275	"down"
"317"	"chr3|-|d|ENSG00000173230|121722261|SRR14638435"	-0.166444444444445	-0.204374074935913	"down"
"318"	"chr3|+|d|ENSG00000058262|128060661|SRR14638435"	-0.154124338624339	-0.195745170116425	"down"
"319"	"chr3|+|d|ENSG00000017260|130941699|SRR14638435"	-0.217566978193146	-0.134748190641403	"down"
"320"	"chr3|+|d|ENSG00000075420|172039771|SRR14638435"	0.182614130434783	0.188425153493881	"up"
"321"	"chr3|+|d|ENSG00000075420|172040624|SRR14638435"	-0.209690987124463	-0.268350511789322	"down"
"322"	"chr3|+|d|ENSG00000075420|172251541|SRR14638435"	-0.230064377682403	-0.227146655321121	"down"
"323"	"chr3|+|d|ENSG00000058063|182837174|SRR14638435"	-0.18020564516129	-0.180634021759033	"down"
"324"	"chr3|+|d|ENSG00000145191|184143565|SRR14638435"	-0.172582840236686	-0.264913737773895	"down"
"325"	"chr3|+|d|ENSG00000175166|184299401|SRR14638435"	-0.224333333333333	-0.309311419725418	"down"
"326"	"chr3|+|d|ENSG00000175166|184300444|SRR14638435"	-0.154165354330708	-0.234035044908524	"down"
"327"	"chr3|-|d|ENSG00000136527|185937824|SRR14638435"	-0.154524781341108	-0.276157438755035	"down"
"328"	"chr3|+|d|ENSG00000145012|188341719|SRR14638435"	-0.276715384615385	-0.0374628826975822	"down"
"329"	"chr3|-|d|ENSG00000072274|196058283|SRR14638435"	-0.181539936102236	-0.158544808626175	"down"
"330"	"chr3|-|d|ENSG00000072274|196062853|SRR14638435"	-0.170347682119205	-0.22492378950119	"down"
"331"	"chr3|-|d|ENSG00000072274|196071395|SRR14638435"	-0.223782178217822	-0.225498169660568	"down"
"332"	"chr4|-|d|ENSG00000168936|1717515|SRR14638435"	-0.157339622641509	-0.003380037844181	"down"
"333"	"chr4|-|d|ENSG00000168924|1823643|SRR14638435"	-0.162504761904762	-0.0991054251790046	"down"
"334"	"chr4|-|d|ENSG00000123933|2257981|SRR14638435"	-0.157971181556196	-0.193645775318146	"down"
"335"	"chr4|-|d|ENSG00000123933|2261724|SRR14638435"	-0.176335294117647	-0.172256022691727	"down"
"336"	"chr4|+|d|ENSG00000072840|5793717|SRR14638435"	-0.170830188679245	-0.21722874045372	"down"
"337"	"chr4|+|d|ENSG00000072840|5797232|SRR14638435"	-0.233057971014493	-0.270339697599411	"down"
"338"	"chr4|+|d|ENSG00000072840|5804841|SRR14638435"	-0.211346153846154	-0.205091267824173	"down"
"339"	"chr4|+|d|ENSG00000168214|26362628|SRR14638435"	0.203241803278688	0.196314573287964	"up"
"340"	"chr4|+|d|ENSG00000078140|39774933|SRR14638435"	-0.155521276595745	-0.0406232550740242	"down"
"341"	"chr4|+|d|ENSG00000128050|56441860|SRR14638435"	-0.171421203438395	-0.225209921598434	"down"
"342"	"chr4|+|d|ENSG00000128050|56448597|SRR14638435"	-0.167652818991098	-0.249354898929596	"down"
"343"	"chr4|+|d|ENSG00000138758|77030970|SRR14638435"	-0.290795252225519	-0.188363999128342	"down"
"344"	"chr4|-|d|ENSG00000138668|82356536|SRR14638435"	0.190522077922078	0.239276319742203	"up"
"345"	"chr4|-|d|ENSG00000168785|98658145|SRR14638435"	-0.151594285714286	-0.151512801647186	"down"
"346"	"chr4|+|d|ENSG00000288637|153223039|SRR14638435"	0.4336	0.144539594650268	"up"
"347"	"chr5|+|d|ENSG00000145495|10353917|SRR14638435"	-0.177323943661972	-0.233430832624435	"down"
"348"	"chr5|+|d|ENSG00000038382|14143882|SRR14638435"	-0.271803738317757	-0.372973293066025	"down"
"349"	"chr5|+|d|ENSG00000038382|14270899|SRR14638435"	-0.174844748858447	-0.289680391550064	"down"
"350"	"chr5|+|d|ENSG00000038382|14287063|SRR14638435"	-0.278430555555556	-0.362672179937363	"down"
"351"	"chr5|+|d|ENSG00000038382|14293134|SRR14638435"	-0.233320388349514	-0.297963201999664	"down"
"352"	"chr5|+|d|ENSG00000038382|14336727|SRR14638435"	-0.199827777777778	-0.266302645206451	"down"
"353"	"chr5|+|d|ENSG00000038382|14363927|SRR14638435"	-0.158146739130435	-0.282618314027786	"down"
"354"	"chr5|+|d|ENSG00000038382|14441360|SRR14638435"	0.25797972972973	0.286821484565735	"up"
"355"	"chr5|-|d|ENSG00000154122|14712873|SRR14638435"	-0.686067857142857	-0.495203942060471	"down"
"356"	"chr5|-|d|ENSG00000154122|14713543|SRR14638435"	-0.608552419354839	-0.521716475486755	"down"
"357"	"chr5|-|d|ENSG00000154122|14716705|SRR14638435"	-0.565136666666667	-0.461573332548141	"down"
"358"	"chr5|-|d|ENSG00000154122|14745869|SRR14638435"	-0.400524844720497	-0.445241421461105	"down"
"359"	"chr5|-|d|ENSG00000154122|14749171|SRR14638435"	-0.518479853479854	-0.440175384283066	"down"
"360"	"chr5|-|d|ENSG00000154122|14751068|SRR14638435"	-0.590501831501832	-0.468668758869171	"down"
"361"	"chr5|-|d|ENSG00000154122|14755860|SRR14638435"	-0.587395973154362	-0.535420894622803	"down"
"362"	"chr5|-|d|ENSG00000154122|14768974|SRR14638435"	-0.523840637450199	-0.554537653923035	"down"
"363"	"chr5|-|d|ENSG00000056097|32380074|SRR14638435"	-0.230184750733138	-0.085853673517704	"down"
"364"	"chr5|+|d|ENSG00000183474|69578802|SRR14638435"	-0.282513888888889	-0.325541406869888	"down"
"365"	"chr5|+|d|ENSG00000183474|69582429|SRR14638435"	-0.207141538461538	-0.270046412944794	"down"
"366"	"chr5|+|d|ENSG00000183474|69585697|SRR14638435"	-0.231520249221184	-0.232343703508377	"down"
"367"	"chr5|+|d|ENSG00000205571|70076574|SRR14638435"	-0.325905714285714	-0.275028973817825	"down"
"368"	"chr5|+|d|ENSG00000172062|70951994|SRR14638435"	-0.266951566951567	-0.217987418174744	"down"
"369"	"chr5|-|d|ENSG00000145736|71037506|SRR14638435"	-0.306620396600567	-0.374912858009338	"down"
"370"	"chr5|-|d|ENSG00000145736|71041521|SRR14638435"	-0.357950724637681	-0.363550454378128	"down"
"371"	"chr5|-|d|ENSG00000145736|71045443|SRR14638435"	-0.334974576271186	-0.384955435991287	"down"
"372"	"chr5|-|d|ENSG00000145736|71048005|SRR14638435"	-0.349276056338028	-0.356178760528564	"down"
"373"	"chr5|-|d|ENSG00000145736|71048761|SRR14638435"	-0.346636887608069	-0.405608147382736	"down"
"374"	"chr5|-|d|ENSG00000145736|71049067|SRR14638435"	-0.342046920821114	-0.429170608520508	"down"
"375"	"chr5|-|d|ENSG00000145736|71055351|SRR14638435"	-0.35480303030303	-0.37227800488472	"down"
"376"	"chr5|-|d|ENSG00000145736|71059689|SRR14638435"	-0.357554285714286	-0.370181798934937	"down"
"377"	"chr5|-|d|ENSG00000145736|71060119|SRR14638435"	-0.344165266106442	-0.389945536851883	"down"
"378"	"chr5|-|d|ENSG00000145736|71060843|SRR14638435"	-0.363832853025937	-0.435182303190231	"down"
"379"	"chr5|-|d|ENSG00000145736|71061271|SRR14638435"	-0.244696808510638	-0.346307128667831	"down"
"380"	"chr5|-|d|ENSG00000145736|71061687|SRR14638435"	-0.296334246575342	-0.363447099924088	"down"
"381"	"chr5|-|d|ENSG00000145736|71062707|SRR14638435"	-0.385289398280802	-0.423753976821899	"down"
"382"	"chr5|-|d|ENSG00000145736|71065124|SRR14638435"	-0.213048192771084	-0.311337977647781	"down"
"383"	"chr5|+|d|ENSG00000083312|72848251|SRR14638435"	0.246715753424658	0.107331685721874	"up"
"384"	"chr5|+|d|ENSG00000145715|87380595|SRR14638435"	-0.185117424242424	0.0398342236876487	"down"
"385"	"chr5|-|d|ENSG00000198677|95513570|SRR14638435"	-0.163	-0.142624050378799	"down"
"386"	"chr5|+|d|ENSG00000153113|96726859|SRR14638435"	0.178027777777778	0.140277355909348	"up"
"387"	"chr5|+|d|ENSG00000153113|96729209|SRR14638435"	-0.202971098265896	-0.147248685359955	"down"
"388"	"chr5|+|d|ENSG00000153113|96740783|SRR14638435"	-0.363366863905325	0.0687919184565544	"down"
"389"	"chr5|+|d|ENSG00000120738|138466068|SRR14638435"	-0.171991266375546	-0.260512739419937	"down"
"390"	"chr5|+|d|ENSG00000044115|138753510|SRR14638435"	-0.203411078717201	-0.217433214187622	"down"
"391"	"chr5|+|d|ENSG00000131508|139561815|SRR14638435"	-0.242695290858726	-0.12079419195652	"down"
"392"	"chr5|+|d|ENSG00000155850|149960979|SRR14638435"	-0.374966666666667	-0.363343805074692	"down"
"393"	"chr5|+|d|ENSG00000155850|149978351|SRR14638435"	-0.462044943820225	-0.472757041454315	"down"
"394"	"chr5|+|d|ENSG00000113716|150001179|SRR14638435"	-0.516969543147208	-0.514922142028809	"down"
"395"	"chr5|+|d|ENSG00000113716|150004989|SRR14638435"	-0.639021582733813	-0.62223619222641	"down"
"396"	"chr5|+|d|ENSG00000113716|150006647|SRR14638435"	-0.632515463917526	-0.619173049926758	"down"
"397"	"chr5|+|d|ENSG00000113716|150010608|SRR14638435"	-0.588236162361624	-0.580146431922913	"down"
"398"	"chr5|+|d|ENSG00000113716|150012353|SRR14638435"	-0.648101754385965	-0.66919070482254	"down"
"399"	"chr5|+|d|ENSG00000113716|150018697|SRR14638435"	-0.593173076923077	-0.576193571090698	"down"
"400"	"chr5|+|d|ENSG00000113716|150024680|SRR14638435"	-0.659406360424028	-0.627755105495453	"down"
"401"	"chr5|+|d|ENSG00000113716|150026881|SRR14638435"	-0.609536398467433	-0.595431506633759	"down"
"402"	"chr5|+|d|ENSG00000113716|150027117|SRR14638435"	-0.53201384083045	-0.552407681941986	"down"
"403"	"chr5|+|d|ENSG00000113716|150030839|SRR14638435"	-0.681929447852761	-0.649637639522552	"down"
"404"	"chr5|+|d|ENSG00000113716|150032603|SRR14638435"	-0.648779069767442	-0.614992439746857	"down"
"405"	"chr5|+|d|ENSG00000113716|150036937|SRR14638435"	-0.604403448275862	-0.611177504062653	"down"
"406"	"chr5|+|d|ENSG00000113716|150037527|SRR14638435"	-0.665905362776025	-0.611856400966644	"down"
"407"	"chr5|+|d|ENSG00000113716|150040879|SRR14638435"	-0.707367647058823	-0.663261711597443	"down"
"408"	"chr5|+|d|ENSG00000113716|150041969|SRR14638435"	-0.720508379888268	-0.709729492664337	"down"
"409"	"chr5|+|d|ENSG00000113716|150045685|SRR14638435"	-0.655716374269006	-0.632647454738617	"down"
"410"	"chr5|+|d|ENSG00000113716|150047757|SRR14638435"	-0.702597183098592	-0.682669401168823	"down"
"411"	"chr5|+|d|ENSG00000113716|150048685|SRR14638435"	-0.686090361445783	-0.687620341777802	"down"
"412"	"chr5|+|d|ENSG00000113716|150050461|SRR14638435"	-0.719335227272727	-0.685573637485504	"down"
"413"	"chr5|+|d|ENSG00000070814|150374811|SRR14638435"	-0.19731455399061	-0.258021026849747	"down"
"414"	"chr5|+|d|ENSG00000171992|150640854|SRR14638435"	-0.163152777777778	-0.160723805427551	"down"
"415"	"chr5|+|d|ENSG00000113643|168494650|SRR14638435"	-0.202232294617564	-0.136646300554276	"down"
"416"	"chr5|-|d|ENSG00000120129|172769574|SRR14638435"	-0.181117088607595	-0.136859953403473	"down"
"417"	"chr5|-|d|ENSG00000120129|172770160|SRR14638435"	-0.297152777777778	-0.245826631784439	"down"
"418"	"chr5|-|d|ENSG00000120129|172770585|SRR14638435"	-0.289685714285714	-0.188782066106796	"down"
"419"	"chr5|+|d|ENSG00000113719|172888760|SRR14638435"	-0.21050417827298	-0.2131627202034	"down"
"420"	"chr5|+|d|ENSG00000037241|172960041|SRR14638435"	-0.218181268882175	-0.193604111671448	"down"
"421"	"chr5|-|d|ENSG00000161013|179806486|SRR14638435"	-0.217251908396946	-0.238958060741425	"down"
"422"	"chr5|-|d|ENSG00000131446|180802679|SRR14638435"	-0.151933139534884	-0.107080586254597	"down"
"423"	"chr6|-|d|ENSG00000137267|3155624|SRR14638435"	-0.237480769230769	-0.1665019094944	"down"
"424"	"chr6|-|d|ENSG00000137267|3156043|SRR14638435"	-0.302829131652661	-0.198345750570297	"down"
"425"	"chr6|-|d|ENSG00000137267|3157406|SRR14638435"	-0.287523255813953	-0.241035759449005	"down"
"426"	"chr6|-|d|ENSG00000137177|17783645|SRR14638435"	-0.157234972677596	-0.0240968391299247	"down"
"427"	"chr6|-|d|ENSG00000111802|24666525|SRR14638435"	-0.193470238095238	-0.15830360352993	"down"
"428"	"chr6|-|d|ENSG00000197903|27146408|SRR14638435"	-0.539018237082067	-0.515638113021851	"down"
"429"	"chr6|+|d|ENSG00000204642|29725563|SRR14638435"	0.295450847457627	0.247600018978119	"up"
"430"	"chr6|+|d|ENSG00000206503|29943026|SRR14638435"	-0.223894459102902	-0.0970041081309318	"down"
"431"	"chr6|+|d|ENSG00000206503|29944616|SRR14638435"	-0.201640718562874	-0.0322987213730812	"down"
"432"	"chr6|+|d|ENSG00000066379|30062017|SRR14638435"	-0.163426630434783	-0.23429673910141	"down"
"433"	"chr6|+|d|ENSG00000066379|30062333|SRR14638435"	-0.180567493112948	-0.22174009680748	"down"
"434"	"chr6|+|d|ENSG00000204574|30590378|SRR14638435"	-0.163960113960114	-0.181171983480453	"down"
"435"	"chr6|-|d|ENSG00000204560|30670409|SRR14638435"	-0.218450549450549	-0.209003359079361	"down"
"436"	"chr6|-|d|ENSG00000137312|30741613|SRR14638435"	-0.226	-0.297177374362946	"down"
"437"	"chr6|-|d|ENSG00000137312|30742526|SRR14638435"	-0.156721763085399	-0.233728885650635	"down"
"438"	"chr6|-|d|ENSG00000137331|30744308|SRR14638435"	-0.447585034013605	-0.434155166149139	"down"
"439"	"chr6|-|d|ENSG00000204525|31271998|SRR14638435"	-0.181744125326371	-0.0727876722812652	"down"
"440"	"chr6|-|d|ENSG00000234745|31356236|SRR14638435"	0.164082872928177	0.126790314912796	"up"
"441"	"chr6|+|d|ENSG00000204351|31960119|SRR14638435"	-0.578697435897436	-0.326244741678238	"down"
"442"	"chr6|+|d|ENSG00000204351|31962798|SRR14638435"	-0.6515	-0.404548317193985	"down"
"443"	"chr6|+|d|ENSG00000204351|31966013|SRR14638435"	-0.559108870967742	-0.284362316131592	"down"
"444"	"chr6|+|d|ENSG00000204351|31967377|SRR14638435"	-0.497495176848875	-0.2442626953125	"down"
"445"	"chr6|-|d|ENSG00000213676|32116479|SRR14638435"	-0.236037735849057	-0.206706613302231	"down"
"446"	"chr6|-|d|ENSG00000112514|33417958|SRR14638435"	0.339473537604457	0.179834336042404	"up"
"447"	"chr6|-|d|ENSG00000124571|43575759|SRR14638435"	-0.393383838383838	-0.252625674009323	"down"
"448"	"chr6|-|d|ENSG00000172432|43622002|SRR14638435"	-0.336352601156069	-0.296567380428314	"down"
"449"	"chr6|-|d|ENSG00000172432|43622632|SRR14638435"	-0.44055785123967	-0.298456370830536	"down"
"450"	"chr6|-|d|ENSG00000172432|43623736|SRR14638435"	-0.470388489208633	-0.40704271197319	"down"
"451"	"chr6|-|d|ENSG00000172432|43623932|SRR14638435"	-0.549905723905724	-0.345354527235031	"down"
"452"	"chr6|-|d|ENSG00000172432|43624509|SRR14638435"	-0.438403125	-0.311876356601715	"down"
"453"	"chr6|-|d|ENSG00000172432|43624887|SRR14638435"	-0.459931407942238	-0.357896566390991	"down"
"454"	"chr6|-|d|ENSG00000172432|43625362|SRR14638435"	-0.286306620209059	-0.363912642002106	"down"
"455"	"chr6|-|d|ENSG00000172432|43625755|SRR14638435"	-0.313151612903226	-0.276176661252975	"down"
"456"	"chr6|-|d|ENSG00000172432|43626225|SRR14638435"	-0.407264264264264	-0.250865578651428	"down"
"457"	"chr6|-|d|ENSG00000096080|43675201|SRR14638435"	-0.327923295454545	-0.238977164030075	"down"
"458"	"chr6|-|d|ENSG00000096080|43675493|SRR14638435"	-0.377037249283668	-0.25541752576828	"down"
